ID	Geneid	hgnc_symbol	entrezgene_id	biotype
RAMP1 (10267)	ENSG00000132329	RAMP1	10267	protein_coding
RAMP3 (10268)	ENSG00000122679	RAMP3	10268	protein_coding
ZMPSTE24 (10269)	ENSG00000084073	ZMPSTE24	10269	protein_coding
CDKN1B (1027)	ENSG00000111276	CDKN1B	1027	protein_coding
AKAP8 (10270)	ENSG00000105127	AKAP8	10270	protein_coding
FSTL3 (10272)	ENSG00000070404	FSTL3	10272	protein_coding
GAGE10 (102724473)	ENSG00000215274	GAGE10	102724473	protein_coding
STUB1 (10273)	ENSG00000103266	STUB1	10273	protein_coding
STAG1 (10274)	ENSG00000118007	STAG1	10274	protein_coding
NET1 (10276)	ENSG00000173848	NET1	10276	protein_coding
UBE4B (10277)	ENSG00000130939	UBE4B	10277	protein_coding
EFS (10278)	ENSG00000100842	EFS	10278	protein_coding
PRSS16 (10279)	ENSG00000112812	PRSS16	10279	protein_coding
CDKN1C (1028)	ENSG00000129757	CDKN1C	1028	protein_coding
SIGMAR1 (10280)	ENSG00000147955	SIGMAR1	10280	protein_coding
BET1 (10282)	ENSG00000105829	BET1	10282	protein_coding
CWC27 (10283)	ENSG00000153015	CWC27	10283	protein_coding
SAP18 (10284)	ENSG00000150459	SAP18	10284	protein_coding
SMNDC1 (10285)	ENSG00000119953	SMNDC1	10285	protein_coding
BCAS2 (10286)	ENSG00000116752	BCAS2	10286	protein_coding
RGS19 (10287)	ENSG00000171700	RGS19	10287	protein_coding
LILRB2 (10288)	ENSG00000131042	LILRB2	10288	protein_coding
EIF1B (10289)	ENSG00000114784	EIF1B	10289	protein_coding
CDKN2A (1029)	ENSG00000147889	CDKN2A	1029	protein_coding
SPEG (10290)	ENSG00000072195	SPEG	10290	protein_coding
SF3A1 (10291)	ENSG00000099995	SF3A1	10291	protein_coding
TRAIP (10293)	ENSG00000183763	TRAIP	10293	protein_coding
DNAJA2 (10294)	ENSG00000069345	DNAJA2	10294	protein_coding
BCKDK (10295)	ENSG00000103507	BCKDK	10295	protein_coding
MAEA (10296)	ENSG00000090316	MAEA	10296	protein_coding
APC2 (10297)	ENSG00000115266	APC2	10297	protein_coding
PAK4 (10298)	ENSG00000130669	PAK4	10298	protein_coding
MARCH6 (10299)	ENSG00000145495	MARCHF6	10299	protein_coding
MARCHF6 (10299)	ENSG00000145495	MARCHF6	10299	protein_coding
ADAR (103)	ENSG00000160710	ADAR	103	protein_coding
CDKN2B (1030)	ENSG00000147883	CDKN2B	1030	protein_coding
KATNB1 (10300)	ENSG00000140854	KATNB1	10300	protein_coding
SNAPC5 (10302)	ENSG00000174446	SNAPC5	10302	protein_coding
APBB3 (10307)	ENSG00000113108	APBB3	10307	protein_coding
ZNF267 (10308)	ENSG00000185947	ZNF267	10308	protein_coding
CCNO (10309)	ENSG00000152669	CCNO	10309	protein_coding
CDKN2C (1031)	ENSG00000123080	CDKN2C	1031	protein_coding
VPS26C (10311)	ENSG00000157538	VPS26C	10311	protein_coding
TCIRG1 (10312)	ENSG00000110719	TCIRG1	10312	protein_coding
RTN3 (10313)	ENSG00000133318	RTN3	10313	protein_coding
LANCL1 (10314)	ENSG00000115365	LANCL1	10314	protein_coding
NMUR1 (10316)	ENSG00000171596	NMUR1	10316	protein_coding
B3GALT5 (10317)	ENSG00000183778	B3GALT5	10317	protein_coding
TNIP1 (10318)	ENSG00000145901	TNIP1	10318	protein_coding
LAMC3 (10319)	ENSG00000050555	LAMC3	10319	protein_coding
CDKN2D (1032)	ENSG00000129355	CDKN2D	1032	protein_coding
IKZF1 (10320)	ENSG00000185811	IKZF1	10320	protein_coding
CRISP3 (10321)	ENSG00000096006	CRISP3	10321	protein_coding
SMYD5 (10322)	ENSG00000135632	SMYD5	10322	protein_coding
KLHL41 (10324)	ENSG00000239474	KLHL41	10324	protein_coding
RRAGB (10325)	ENSG00000083750	RRAGB	10325	protein_coding
SIRPB1 (10326)	ENSG00000101307	SIRPB1	10326	protein_coding
AKR1A1 (10327)	ENSG00000117448	AKR1A1	10327	protein_coding
EMC8 (10328)	ENSG00000131148	EMC8	10328	protein_coding
RXYLT1 (10329)	ENSG00000118600	RXYLT1	10329	protein_coding
CDKN3 (1033)	ENSG00000100526	CDKN3	1033	protein_coding
CNPY2 (10330)	ENSG00000257727	CNPY2	10330	protein_coding
B3GNT3 (10331)	ENSG00000179913	B3GNT3	10331	protein_coding
CLEC4M (10332)	ENSG00000104938	CLEC4M	10332	protein_coding
TLR6 (10333)	ENSG00000174130	TLR6	10333	protein_coding
IRAG1 (10335)	ENSG00000072952	IRAG1	10335	protein_coding
MRVI1 (10335)	ENSG00000072952	IRAG1	10335	protein_coding
PCGF3 (10336)	ENSG00000185619	PCGF3	10336	protein_coding
TFG (10342)	ENSG00000114354	TFG	10342	protein_coding
PKDREJ (10343)	ENSG00000130943	PKDREJ	10343	protein_coding
CCL26 (10344)	ENSG00000006606	CCL26	10344	protein_coding
TRDN (10345)	ENSG00000186439	TRDN	10345	protein_coding
TRIM22 (10346)	ENSG00000132274	TRIM22	10346	protein_coding
ABCA7 (10347)	ENSG00000064687	ABCA7	10347	protein_coding
ABCA10 (10349)	ENSG00000154263	ABCA10	10349	protein_coding
ABCA9 (10350)	ENSG00000154258	ABCA9	10350	protein_coding
ABCA8 (10351)	ENSG00000141338	ABCA8	10351	protein_coding
WARS2 (10352)	ENSG00000116874	WARS2	10352	protein_coding
CDO1 (1036)	ENSG00000129596	CDO1	1036	protein_coding
NPM3 (10360)	ENSG00000107833	NPM3	10360	protein_coding
NPM2 (10361)	ENSG00000158806	NPM2	10361	protein_coding
HMG20B (10362)	ENSG00000064961	HMG20B	10362	protein_coding
HMG20A (10363)	ENSG00000140382	HMG20A	10363	protein_coding
KLF2 (10365)	ENSG00000127528	KLF2	10365	protein_coding
MICU1 (10367)	ENSG00000107745	MICU1	10367	protein_coding
CACNG3 (10368)	ENSG00000006116	CACNG3	10368	protein_coding
CACNG2 (10369)	ENSG00000166862	CACNG2	10369	protein_coding
CITED2 (10370)	ENSG00000164442	CITED2	10370	protein_coding
SEMA3A (10371)	ENSG00000075213	SEMA3A	10371	protein_coding
TUBA1B (10376)	ENSG00000123416	TUBA1B	10376	protein_coding
IRF9 (10379)	ENSG00000213928	IRF9	10379	protein_coding
CDR1 (1038)	ENSG00000288642	CDR1	1038	protein_coding
BPNT1 (10380)	ENSG00000162813	BPNT1	10380	protein_coding
TUBB3 (10381)	ENSG00000258947	TUBB3	10381	protein_coding
TUBB4A (10382)	ENSG00000104833	TUBB4A	10382	protein_coding
TUBB4B (10383)	ENSG00000188229	TUBB4B	10383	protein_coding
BTN3A3 (10384)	ENSG00000111801	BTN3A3	10384	protein_coding
BTN2A2 (10385)	ENSG00000124508	BTN2A2	10385	protein_coding
SYCP2 (10388)	ENSG00000196074	SYCP2	10388	protein_coding
SCML2 (10389)	ENSG00000102098	SCML2	10389	protein_coding
CDR2 (1039)	ENSG00000140743	CDR2	1039	protein_coding
CEPT1 (10390)	ENSG00000134255	CEPT1	10390	protein_coding
CORO2B (10391)	ENSG00000103647	CORO2B	10391	protein_coding
MYL12B (103910)	ENSG00000118680	MYL12B	103910	protein_coding
NOD1 (10392)	ENSG00000106100	NOD1	10392	protein_coding
ANAPC10 (10393)	ENSG00000164162	ANAPC10	10393	protein_coding
PRG3 (10394)	ENSG00000156575	PRG3	10394	protein_coding
DLC1 (10395)	ENSG00000164741	DLC1	10395	protein_coding
ATP8A1 (10396)	ENSG00000124406	ATP8A1	10396	protein_coding
NDRG1 (10397)	ENSG00000104419	NDRG1	10397	protein_coding
MYL9 (10398)	ENSG00000101335	MYL9	10398	protein_coding
RACK1 (10399)	ENSG00000204628	RACK1	10399	protein_coding
ADARB1 (104)	ENSG00000197381	ADARB1	104	protein_coding
CDS1 (1040)	ENSG00000163624	CDS1	1040	protein_coding
PEMT (10400)	ENSG00000133027	PEMT	10400	protein_coding
PIAS3 (10401)	ENSG00000131788	PIAS3	10401	protein_coding
ST3GAL6 (10402)	ENSG00000064225	ST3GAL6	10402	protein_coding
NDC80 (10403)	ENSG00000080986	NDC80	10403	protein_coding
CPQ (10404)	ENSG00000104324	CPQ	10404	protein_coding
WFDC2 (10406)	ENSG00000101443	WFDC2	10406	protein_coding
BASP1 (10409)	ENSG00000176788	BASP1	10409	protein_coding
CDSN (1041)	ENSG00000204539	CDSN	1041	protein_coding
IFITM3 (10410)	ENSG00000142089	IFITM3	10410	protein_coding
RAPGEF3 (10411)	ENSG00000079337	RAPGEF3	10411	protein_coding
NSA2 (10412)	ENSG00000164346	NSA2	10412	protein_coding
YAP1 (10413)	ENSG00000137693	YAP1	10413	protein_coding
SPON2 (10417)	ENSG00000159674	SPON2	10417	protein_coding
PRMT5 (10419)	ENSG00000100462	PRMT5	10419	protein_coding
TESK2 (10420)	ENSG00000070759	TESK2	10420	protein_coding
CD2BP2 (10421)	ENSG00000169217	CD2BP2	10421	protein_coding
UBAC1 (10422)	ENSG00000130560	UBAC1	10422	protein_coding
CDIPT (10423)	ENSG00000103502	CDIPT	10423	protein_coding
PGRMC2 (10424)	ENSG00000164040	PGRMC2	10424	protein_coding
ARIH2 (10425)	ENSG00000177479	ARIH2	10425	protein_coding
TUBGCP3 (10426)	ENSG00000126216	TUBGCP3	10426	protein_coding
SEC24B (10427)	ENSG00000138802	SEC24B	10427	protein_coding
CFDP1 (10428)	ENSG00000153774	CFDP1	10428	protein_coding
CD52 (1043)	ENSG00000169442	CD52	1043	protein_coding
TMEM147 (10430)	ENSG00000105677	TMEM147	10430	protein_coding
RBM14 (10432)	ENSG00000239306	RBM14	10432	protein_coding
LYPLA1 (10434)	ENSG00000120992	LYPLA1	10434	protein_coding
CDC42EP2 (10435)	ENSG00000149798	CDC42EP2	10435	protein_coding
IFI30 (10437)	ENSG00000216490	IFI30	10437	protein_coding
C1D (10438)	ENSG00000197223	C1D	10438	protein_coding
OLFM1 (10439)	ENSG00000130558	OLFM1	10439	protein_coding
CDX1 (1044)	ENSG00000113722	CDX1	1044	protein_coding
TIMM17A (10440)	ENSG00000134375	TIMM17A	10440	protein_coding
N4BP2L2 (10443)	ENSG00000244754	N4BP2L2	10443	protein_coding
ZER1 (10444)	ENSG00000160445	ZER1	10444	protein_coding
MCRS1 (10445)	ENSG00000187778	MCRS1	10445	protein_coding
LRRN2 (10446)	ENSG00000170382	LRRN2	10446	protein_coding
FAM3C (10447)	ENSG00000196937	FAM3C	10447	protein_coding
ACAA2 (10449)	ENSG00000167315	ACAA2	10449	protein_coding
CDX2 (1045)	ENSG00000165556	CDX2	1045	protein_coding
PPIE (10450)	ENSG00000084072	PPIE	10450	protein_coding
VAV3 (10451)	ENSG00000134215	VAV3	10451	protein_coding
TOMM40 (10452)	ENSG00000130204	TOMM40	10452	protein_coding
TAB1 (10454)	ENSG00000100324	TAB1	10454	protein_coding
ECI2 (10455)	ENSG00000198721	ECI2	10455	protein_coding
HAX1 (10456)	ENSG00000143575	HAX1	10456	protein_coding
GPNMB (10457)	ENSG00000136235	GPNMB	10457	protein_coding
BAIAP2 (10458)	ENSG00000175866	BAIAP2	10458	protein_coding
MAD2L2 (10459)	ENSG00000116670	MAD2L2	10459	protein_coding
CDX4 (1046)	ENSG00000131264	CDX4	1046	protein_coding
TACC3 (10460)	ENSG00000013810	TACC3	10460	protein_coding
MERTK (10461)	ENSG00000153208	MERTK	10461	protein_coding
CLEC10A (10462)	ENSG00000132514	CLEC10A	10462	protein_coding
SLC30A9 (10463)	ENSG00000014824	SLC30A9	10463	protein_coding
PIBF1 (10464)	ENSG00000083535	PIBF1	10464	protein_coding
PPIH (10465)	ENSG00000171960	PPIH	10465	protein_coding
COG5 (10466)	ENSG00000164597	COG5	10466	protein_coding
ZNHIT1 (10467)	ENSG00000106400	ZNHIT1	10467	protein_coding
FST (10468)	ENSG00000134363	FST	10468	protein_coding
TIMM44 (10469)	ENSG00000104980	TIMM44	10469	protein_coding
CLGN (1047)	ENSG00000153132	CLGN	1047	protein_coding
PFDN6 (10471)	ENSG00000204220	PFDN6	10471	protein_coding
ZBTB18 (10472)	ENSG00000179456	ZBTB18	10472	protein_coding
HMGN4 (10473)	ENSG00000182952	HMGN4	10473	protein_coding
TADA3 (10474)	ENSG00000171148	TADA3	10474	protein_coding
TRIM38 (10475)	ENSG00000112343	TRIM38	10475	protein_coding
ATP5PD (10476)	ENSG00000167863	ATP5PD	10476	protein_coding
UBE2E3 (10477)	ENSG00000170035	UBE2E3	10477	protein_coding
SLC25A17 (10478)	ENSG00000100372	SLC25A17	10478	protein_coding
SLC9A6 (10479)	ENSG00000198689	SLC9A6	10479	protein_coding
CEACAM5 (1048)	ENSG00000105388	CEACAM5	1048	protein_coding
EIF3M (10480)	ENSG00000149100	EIF3M	10480	protein_coding
HOXB13 (10481)	ENSG00000159184	HOXB13	10481	protein_coding
NXF1 (10482)	ENSG00000162231	NXF1	10482	protein_coding
SEC23B (10483)	ENSG00000101310	SEC23B	10483	protein_coding
SEC23A (10484)	ENSG00000100934	SEC23A	10484	protein_coding
C1orf61 (10485)	ENSG00000125462	MIR9-1HG	10485	lncRNA
CAP2 (10486)	ENSG00000112186	CAP2	10486	protein_coding
CAP1 (10487)	ENSG00000131236	CAP1	10487	protein_coding
CREB3 (10488)	ENSG00000107175	CREB3	10488	protein_coding
LRRC41 (10489)	ENSG00000132128	LRRC41	10489	protein_coding
VTI1B (10490)	ENSG00000100568	VTI1B	10490	protein_coding
CRTAP (10491)	ENSG00000170275	CRTAP	10491	protein_coding
SYNCRIP (10492)	ENSG00000135316	SYNCRIP	10492	protein_coding
VAT1 (10493)	ENSG00000108828	VAT1	10493	protein_coding
STK25 (10494)	ENSG00000115694	STK25	10494	protein_coding
ENOX2 (10495)	ENSG00000165675	ENOX2	10495	protein_coding
UNC13B (10497)	ENSG00000198722	UNC13B	10497	protein_coding
CARM1 (10498)	ENSG00000142453	CARM1	10498	protein_coding
NCOA2 (10499)	ENSG00000140396	NCOA2	10499	protein_coding
ADARB2 (105)	ENSG00000185736	ADARB2	105	protein_coding
CEBPA (1050)	ENSG00000245848	CEBPA	1050	protein_coding
SEMA6C (10500)	ENSG00000143434	SEMA6C	10500	protein_coding
SEMA6B (10501)	ENSG00000167680	SEMA6B	10501	protein_coding
SEMA4F (10505)	ENSG00000135622	SEMA4F	10505	protein_coding
SEMA4D (10507)	ENSG00000187764	SEMA4D	10507	protein_coding
SEMA4B (10509)	ENSG00000185033	SEMA4B	10509	protein_coding
CEBPB (1051)	ENSG00000172216	CEBPB	1051	protein_coding
SEMA3C (10512)	ENSG00000075223	SEMA3C	10512	protein_coding
APPBP2 (10513)	ENSG00000062725	APPBP2	10513	protein_coding
MYBBP1A (10514)	ENSG00000132382	MYBBP1A	10514	protein_coding
FBLN5 (10516)	ENSG00000140092	FBLN5	10516	protein_coding
FBXW10 (10517)	ENSG00000171931	FBXW10	10517	protein_coding
CIB2 (10518)	ENSG00000136425	CIB2	10518	protein_coding
CIB1 (10519)	ENSG00000185043	CIB1	10519	protein_coding
CEBPD (1052)	ENSG00000221869	CEBPD	1052	protein_coding
ZNF211 (10520)	ENSG00000121417	ZNF211	10520	protein_coding
DDX17 (10521)	ENSG00000100201	DDX17	10521	protein_coding
DEAF1 (10522)	ENSG00000177030	DEAF1	10522	protein_coding
CHERP (10523)	ENSG00000085872	CHERP	10523	protein_coding
KAT5 (10524)	ENSG00000172977	KAT5	10524	protein_coding
HYOU1 (10525)	ENSG00000149428	HYOU1	10525	protein_coding
IPO8 (10526)	ENSG00000133704	IPO8	10526	protein_coding
IPO7 (10527)	ENSG00000205339	IPO7	10527	protein_coding
NOP56 (10528)	ENSG00000101361	NOP56	10528	protein_coding
NEBL (10529)	ENSG00000078114	NEBL	10529	protein_coding
CEBPE (1053)	ENSG00000092067	CEBPE	1053	protein_coding
PITRM1 (10531)	ENSG00000107959	PITRM1	10531	protein_coding
ATG7 (10533)	ENSG00000197548	ATG7	10533	protein_coding
SSSCA1 (10534)	ENSG00000173465	ZNRD2	10534	protein_coding
ZNRD2 (10534)	ENSG00000173465	ZNRD2	10534	protein_coding
RNASEH2A (10535)	ENSG00000104889	RNASEH2A	10535	protein_coding
P3H3 (10536)	ENSG00000110811	P3H3	10536	protein_coding
UBD (10537)	ENSG00000213886	UBD	10537	protein_coding
UPK3B (105375355)	ENSG00000243566	UPK3B	105375355	protein_coding
BATF (10538)	ENSG00000156127	BATF	10538	protein_coding
GLRX3 (10539)	ENSG00000108010	GLRX3	10539	protein_coding
CEBPG (1054)	ENSG00000153879	CEBPG	1054	protein_coding
DCTN2 (10540)	ENSG00000175203	DCTN2	10540	protein_coding
ANP32B (10541)	ENSG00000136938	ANP32B	10541	protein_coding
LAMTOR5 (10542)	ENSG00000134248	LAMTOR5	10542	protein_coding
PROCR (10544)	ENSG00000101000	PROCR	10544	protein_coding
TM9SF1 (10548)	ENSG00000100926	TM9SF1	10548	protein_coding
PRDX4 (10549)	ENSG00000123131	PRDX4	10549	protein_coding
ARL6IP5 (10550)	ENSG00000144746	ARL6IP5	10550	protein_coding
AGR2 (10551)	ENSG00000106541	AGR2	10551	protein_coding
ARPC1A (10552)	ENSG00000241685	ARPC1A	10552	protein_coding
HTATIP2 (10553)	ENSG00000109854	HTATIP2	10553	protein_coding
AGPAT1 (10554)	ENSG00000204310	AGPAT1	10554	protein_coding
AGPAT2 (10555)	ENSG00000169692	AGPAT2	10555	protein_coding
RPP30 (10556)	ENSG00000148688	RPP30	10556	protein_coding
RPP38 (10557)	ENSG00000152464	RPP38	10557	protein_coding
SPTLC1 (10558)	ENSG00000090054	SPTLC1	10558	protein_coding
SLC35A1 (10559)	ENSG00000164414	SLC35A1	10559	protein_coding
CEL (1056)	ENSG00000170835	CEL	1056	protein_coding
SLC19A2 (10560)	ENSG00000117479	SLC19A2	10560	protein_coding
IFI44 (10561)	ENSG00000137965	IFI44	10561	protein_coding
OLFM4 (10562)	ENSG00000102837	OLFM4	10562	protein_coding
CXCL13 (10563)	ENSG00000156234	CXCL13	10563	protein_coding
ARFGEF2 (10564)	ENSG00000124198	ARFGEF2	10564	protein_coding
ARFGEF1 (10565)	ENSG00000066777	ARFGEF1	10565	protein_coding
AKAP3 (10566)	ENSG00000111254	AKAP3	10566	protein_coding
RABAC1 (10567)	ENSG00000105404	RABAC1	10567	protein_coding
SLC34A2 (10568)	ENSG00000157765	SLC34A2	10568	protein_coding
SLU7 (10569)	ENSG00000164609	SLU7	10569	protein_coding
DPYSL4 (10570)	ENSG00000151640	DPYSL4	10570	protein_coding
SIVA1 (10572)	ENSG00000184990	SIVA1	10572	protein_coding
MRPL28 (10573)	ENSG00000086504	MRPL28	10573	protein_coding
CCT7 (10574)	ENSG00000135624	CCT7	10574	protein_coding
CCT4 (10575)	ENSG00000115484	CCT4	10575	protein_coding
CCT2 (10576)	ENSG00000166226	CCT2	10576	protein_coding
NPC2 (10577)	ENSG00000119655	NPC2	10577	protein_coding
GNLY (10578)	ENSG00000115523	GNLY	10578	protein_coding
TACC2 (10579)	ENSG00000138162	TACC2	10579	protein_coding
CENPA (1058)	ENSG00000115163	CENPA	1058	protein_coding
SORBS1 (10580)	ENSG00000095637	SORBS1	10580	protein_coding
IFITM2 (10581)	ENSG00000185201	IFITM2	10581	protein_coding
COLEC10 (10584)	ENSG00000184374	COLEC10	10584	protein_coding
POMT1 (10585)	ENSG00000130714	POMT1	10585	protein_coding
MAB21L2 (10586)	ENSG00000181541	MAB21L2	10586	protein_coding
TXNRD2 (10587)	ENSG00000184470	TXNRD2	10587	protein_coding
MTHFS (10588)	ENSG00000136371	MTHFS	10588	protein_coding
DRAP1 (10589)	ENSG00000175550	DRAP1	10589	protein_coding
CENPB (1059)	ENSG00000125817	CENPB	1059	protein_coding
SCGN (10590)	ENSG00000079689	SCGN	10590	protein_coding
DNPH1 (10591)	ENSG00000112667	DNPH1	10591	protein_coding
SMC2 (10592)	ENSG00000136824	SMC2	10592	protein_coding
PRPF8 (10594)	ENSG00000174231	PRPF8	10594	protein_coding
ERN2 (10595)	ENSG00000134398	ERN2	10595	protein_coding
AHSA1 (10598)	ENSG00000100591	AHSA1	10598	protein_coding
SLCO1B1 (10599)	ENSG00000134538	SLCO1B1	10599	protein_coding
CENPC (1060)	ENSG00000145241	CENPC	1060	protein_coding
USP16 (10600)	ENSG00000156256	USP16	10600	protein_coding
CDC42EP3 (10602)	ENSG00000163171	CDC42EP3	10602	protein_coding
PAIP1 (10605)	ENSG00000172239	PAIP1	10605	protein_coding
PAICS (10606)	ENSG00000128050	PAICS	10606	protein_coding
TBL3 (10607)	ENSG00000183751	TBL3	10607	protein_coding
MXD4 (10608)	ENSG00000123933	MXD4	10608	protein_coding
P3H4 (10609)	ENSG00000141696	P3H4	10609	protein_coding
ST6GALNAC2 (10610)	ENSG00000070731	ST6GALNAC2	10610	protein_coding
PDLIM5 (10611)	ENSG00000163110	PDLIM5	10611	protein_coding
TRIM3 (10612)	ENSG00000110171	TRIM3	10612	protein_coding
ERLIN1 (10613)	ENSG00000107566	ERLIN1	10613	protein_coding
HEXIM1 (10614)	ENSG00000186834	HEXIM1	10614	protein_coding
SPAG5 (10615)	ENSG00000076382	SPAG5	10615	protein_coding
RBCK1 (10616)	ENSG00000125826	RBCK1	10616	protein_coding
STAMBP (10617)	ENSG00000124356	STAMBP	10617	protein_coding
TGOLN2 (10618)	ENSG00000152291	TGOLN2	10618	protein_coding
CENPE (1062)	ENSG00000138778	CENPE	1062	protein_coding
ARID3B (10620)	ENSG00000179361	ARID3B	10620	protein_coding
POLR3F (10621)	ENSG00000132664	POLR3F	10621	protein_coding
POLR3G (10622)	ENSG00000113356	POLR3G	10622	protein_coding
POLR3C (10623)	ENSG00000186141	POLR3C	10623	protein_coding
IVNS1ABP (10625)	ENSG00000116679	IVNS1ABP	10625	protein_coding
TRIM16 (10626)	ENSG00000221926	TRIM16	10626	protein_coding
MYL12A (10627)	ENSG00000101608	MYL12A	10627	protein_coding
TXNIP (10628)	ENSG00000265972	TXNIP	10628	protein_coding
TAF6L (10629)	ENSG00000162227	TAF6L	10629	protein_coding
CENPF (1063)	ENSG00000117724	CENPF	1063	protein_coding
PDPN (10630)	ENSG00000162493	PDPN	10630	protein_coding
POSTN (10631)	ENSG00000133110	POSTN	10631	protein_coding
ATP5MG (10632)	ENSG00000167283	ATP5MG	10632	protein_coding
RASL10A (10633)	ENSG00000100276	RASL10A	10633	protein_coding
GAS2L1 (10634)	ENSG00000185340	GAS2L1	10634	protein_coding
RAD51AP1 (10635)	ENSG00000111247	RAD51AP1	10635	protein_coding
RGS14 (10636)	ENSG00000169220	RGS14	10636	protein_coding
LEFTY1 (10637)	ENSG00000243709	LEFTY1	10637	protein_coding
EXOC5 (10640)	ENSG00000070367	EXOC5	10640	protein_coding
NPRL2 (10641)	ENSG00000114388	NPRL2	10641	protein_coding
IGF2BP1 (10642)	ENSG00000159217	IGF2BP1	10642	protein_coding
IGF2BP3 (10643)	ENSG00000136231	IGF2BP3	10643	protein_coding
IGF2BP2 (10644)	ENSG00000073792	IGF2BP2	10644	protein_coding
CAMKK2 (10645)	ENSG00000110931	CAMKK2	10645	protein_coding
SCGB1D2 (10647)	ENSG00000124935	SCGB1D2	10647	protein_coding
SCGB1D1 (10648)	ENSG00000168515	SCGB1D1	10648	protein_coding
PRELID3A (10650)	ENSG00000141391	PRELID3A	10650	protein_coding
MTX2 (10651)	ENSG00000128654	MTX2	10651	protein_coding
YKT6 (10652)	ENSG00000106636	YKT6	10652	protein_coding
SPINT2 (10653)	ENSG00000167642	SPINT2	10653	protein_coding
PMVK (10654)	ENSG00000163344	PMVK	10654	protein_coding
DMRT2 (10655)	ENSG00000173253	DMRT2	10655	protein_coding
KHDRBS3 (10656)	ENSG00000131773	KHDRBS3	10656	protein_coding
KHDRBS1 (10657)	ENSG00000121774	KHDRBS1	10657	protein_coding
CELF1 (10658)	ENSG00000149187	CELF1	10658	protein_coding
CELF2 (10659)	ENSG00000048740	CELF2	10659	protein_coding
CES1 (1066)	ENSG00000198848	CES1	1066	protein_coding
LBX1 (10660)	ENSG00000138136	LBX1	10660	protein_coding
KLF1 (10661)	ENSG00000105610	KLF1	10661	protein_coding
CXCR6 (10663)	ENSG00000172215	CXCR6	10663	protein_coding
CTCF (10664)	ENSG00000102974	CTCF	10664	protein_coding
TSBP1 (10665)	ENSG00000204296	TSBP1	10665	protein_coding
